GEMS Station Number,Date,Time,0.3,Parameter,0,,Value,Unit,Fair
DEU00346,2023-03-22,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00346,2023-03-22,00:00,0.3,TEMP,0,,10.5,°C,Fair
DEU00346,2023-03-22,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00346,2023-03-29,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00346,2023-09-26,00:00,0.3,TEMP,0,,13.2,°C,Fair
DEU00349,2023-11-06,00:00,0.3,EC,0,,16.7,µS/cm,Fair
DEU00349,2023-11-06,00:00,0.3,pH,0,,5.6,---,Fair
DEU00349,2023-11-06,00:00,0.3,NO3N,0,,0.2483074,mg/l,Fair
DEU00349,2023-11-06,00:00,0.3,TEMP,0,,10.5,°C,Fair
DEU00350,2023-03-01,00:00,0.3,TEMP,0,,11.4,°C,Fair
DEU00350,2023-03-01,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU00350,2023-03-01,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00350,2023-03-01,00:00,0.3,pH,0,,5.39,---,Fair
DEU00350,2023-03-01,00:00,0.3,EC,0,,85.6,µS/cm,Fair
DEU00357,2023-09-06,00:00,0.3,NO3N,0,,1.8961656,mg/l,Fair
DEU00357,2023-09-06,00:00,0.3,EC,0,,19.1,µS/cm,Fair
DEU00357,2023-09-06,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU00357,2023-09-06,00:00,0.3,pH,0,,4.5,---,Fair
DEU00362,2023-11-01,00:00,0.3,pH,0,,7.5,---,Fair
DEU00362,2023-03-22,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU00362,2023-03-22,00:00,0.3,pH,0,,7.7,---,Fair
DEU00362,2023-04-27,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00362,2023-11-01,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00362,2023-11-01,00:00,0.3,EC,0,,415.0,µS/cm,Fair
DEU00362,2023-03-22,00:00,0.3,EC,0,,390.0,µS/cm,Fair
DEU00362,2023-04-27,00:00,0.3,EC,0,,395.0,µS/cm,Fair
DEU00362,2023-03-22,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00362,2023-03-22,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU00362,2023-04-27,00:00,0.3,TEMP,0,,9.9,°C,Fair
DEU00362,2023-04-27,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00362,2023-04-27,00:00,0.3,pH,0,,7.6,---,Fair
DEU00362,2023-11-01,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00362,2023-11-01,00:00,0.3,TEMP,0,,12.5,°C,Fair
DEU00363,2023-10-10,00:00,0.3,pH,0,,6.6,---,Fair
DEU00363,2023-10-10,00:00,0.3,EC,0,,73.5,µS/cm,Fair
DEU00363,2023-03-29,00:00,0.3,EC,0,,76.0,µS/cm,Fair
DEU00363,2023-03-29,00:00,0.3,pH,0,,6.7,---,Fair
DEU00363,2023-03-29,00:00,0.3,NO3N,0,,0.11963902,mg/l,Fair
DEU00363,2023-03-29,00:00,0.3,TEMP,0,,14.3,°C,Fair
DEU00363,2023-10-10,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00363,2023-10-10,00:00,0.3,TEMP,0,,15.1,°C,Fair
DEU00364,2023-08-29,00:00,0.3,NO3N,0,,6.997754,mg/l,Fair
DEU00364,2023-08-29,00:00,0.3,TEMP,0,,14.1,°C,Fair
DEU00364,2023-08-29,00:00,0.3,EC,0,,94.7,µS/cm,Fair
DEU00364,2023-08-29,00:00,0.3,pH,0,,6.8,---,Fair
DEU00367,2023-04-12,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00367,2023-05-09,00:00,0.3,O2-Dis,0,,1.2,mg/l,Fair
DEU00367,2023-10-25,00:00,0.3,O2-Dis,0,,0.6,mg/l,Fair
DEU00367,2023-04-12,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU00367,2023-05-09,00:00,0.3,EC,0,,556.0,µS/cm,Fair
DEU00367,2023-10-25,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU00367,2023-10-25,00:00,0.3,pH,0,,4.4,---,Fair
DEU00367,2023-04-12,00:00,0.3,EC,0,,550.0,µS/cm,Fair
DEU00367,2023-05-09,00:00,0.3,pH,0,,4.5,---,Fair
DEU00367,2023-04-12,00:00,0.3,O2-Dis,0,,0.5,mg/l,Fair
DEU00367,2023-05-09,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00367,2023-05-09,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU00367,2023-10-25,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00367,2023-10-25,00:00,0.3,EC,0,,588.0,µS/cm,Fair
DEU00367,2023-04-12,00:00,0.3,pH,0,,4.4,---,Fair
DEU00384,2023-04-26,00:00,0.3,EC,0,,841.0,µS/cm,Fair
DEU00384,2023-04-26,00:00,0.3,O2-Dis,0,,1.78,mg/l,Fair
DEU00384,2023-04-26,00:00,0.3,pH,0,,6.9,---,Fair
DEU00384,2023-10-24,00:00,0.3,O2-Dis,0,,1.78,mg/l,Fair
DEU00384,2023-04-26,00:00,0.3,NO3N,0,,3.38601,mg/l,Fair
DEU00384,2023-10-24,00:00,0.3,NO3N,0,,2.483074,mg/l,Fair
DEU00384,2023-04-26,00:00,0.3,TEMP,0,,12.7,°C,Fair
DEU00384,2023-10-24,00:00,0.3,TEMP,0,,12.8,°C,Fair
DEU00384,2023-10-24,00:00,0.3,EC,0,,8170.0,µS/cm,Fair
DEU00384,2023-10-24,00:00,0.3,pH,0,,6.89,---,Fair
DEU00388,2023-03-28,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU00388,2023-03-28,00:00,0.3,O2-Dis,0,,0.5,mg/l,Fair
DEU00388,2023-03-28,00:00,0.3,EC,0,,105.0,µS/cm,Fair
DEU00388,2023-10-19,00:00,0.3,EC,0,,111.0,µS/cm,Fair
DEU00388,2023-10-19,00:00,0.3,NO3N,0,,14.898444,mg/l,Fair
DEU00388,2023-03-28,00:00,0.3,pH,0,,5.8,---,Fair
DEU00388,2023-10-19,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU00388,2023-10-19,00:00,0.3,O2-Dis,0,,0.5,mg/l,Fair
DEU00388,2023-03-28,00:00,0.3,NO3N,0,,16.93005,mg/l,Fair
DEU00388,2023-10-19,00:00,0.3,pH,0,,6.0,---,Fair
DEU00392,2023-07-03,00:00,0.3,O2-Dis,0,<,0.2,mg/l,Fair
DEU00392,2023-07-03,00:00,0.3,EC,0,,610.0,µS/cm,Fair
DEU00392,2023-07-03,00:00,0.3,NO3N,0,<,0.0999324418,mg/l,Fair
DEU00392,2023-09-20,00:00,0.3,O2-Dis,0,<,0.2,mg/l,Fair
DEU00392,2023-07-03,00:00,0.3,TEMP,0,,11.2,°C,Fair
DEU00392,2023-07-03,00:00,0.3,pH,0,,7.1,---,Fair
DEU00392,2023-09-20,00:00,0.3,NO3N,0,<,0.0999324418,mg/l,Fair
DEU00392,2023-09-20,00:00,0.3,TEMP,0,,11.4,°C,Fair
DEU00392,2023-09-20,00:00,0.3,pH,0,,7.3,---,Fair
DEU00392,2023-09-20,00:00,0.3,EC,0,,598.0,µS/cm,Fair
DEU00394,2023-03-06,00:00,0.3,pH,0,,7.1,---,Fair
DEU00394,2023-03-06,00:00,0.3,O2-Dis,0,,0.5,mg/l,Fair
DEU00394,2023-03-06,00:00,0.3,NO3N,0,,1.4898444,mg/l,Fair
DEU00394,2023-03-06,00:00,0.3,TEMP,0,,10.7,°C,Fair
DEU00394,2023-03-06,00:00,0.3,EC,0,,430.0,µS/cm,Fair
DEU00397,2023-05-03,00:00,0.3,TEMP,0,,11.8,°C,Fair
DEU00397,2023-05-03,00:00,0.3,EC,0,,2950.0,µS/cm,Fair
DEU00397,2023-08-17,00:00,0.3,NO3N,0,,32.054228,mg/l,Fair
DEU00397,2023-08-17,00:00,0.3,O2-Dis,0,,4.06,mg/l,Fair
DEU00397,2023-08-17,00:00,0.3,EC,0,,3010.0,µS/cm,Fair
DEU00397,2023-11-16,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU00397,2023-05-03,00:00,0.3,O2-Dis,0,,6.3,mg/l,Fair
DEU00397,2023-08-17,00:00,0.3,pH,0,,7.03,---,Fair
DEU00397,2023-11-16,00:00,0.3,NO3N,0,,30.925558,mg/l,Fair
DEU00397,2023-11-16,00:00,0.3,O2-Dis,0,,3.94,mg/l,Fair
DEU00397,2023-11-16,00:00,0.3,pH,0,,7.03,---,Fair
DEU00397,2023-05-03,00:00,0.3,NO3N,0,,30.022622,mg/l,Fair
DEU00397,2023-11-16,00:00,0.3,EC,0,,2900.0,µS/cm,Fair
DEU00397,2023-05-03,00:00,0.3,pH,0,,6.95,---,Fair
DEU00397,2023-08-17,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU00398,2023-05-03,00:00,0.3,O2-Dis,0,,5.15,mg/l,Fair
DEU00398,2023-08-17,00:00,0.3,O2-Dis,0,,3.8,mg/l,Fair
DEU00398,2023-11-09,00:00,0.3,NO3N,0,,17.9909998,mg/l,Fair
DEU00398,2023-11-09,00:00,0.3,O2-Dis,0,,5.6,mg/l,Fair
DEU00398,2023-11-09,00:00,0.3,EC,0,,1400.0,µS/cm,Fair
DEU00398,2023-11-09,00:00,0.3,pH,0,,7.19,---,Fair
DEU00398,2023-05-03,00:00,0.3,EC,0,,1330.0,µS/cm,Fair
DEU00398,2023-08-17,00:00,0.3,EC,0,,1380.0,µS/cm,Fair
DEU00398,2023-11-09,00:00,0.3,TEMP,0,,12.2,°C,Fair
DEU00398,2023-08-17,00:00,0.3,NO3N,0,,16.9977702,mg/l,Fair
DEU00398,2023-08-17,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU00398,2023-08-17,00:00,0.3,pH,0,,7.36,---,Fair
DEU00398,2023-05-03,00:00,0.3,NO3N,0,,16.9977702,mg/l,Fair
DEU00398,2023-05-03,00:00,0.3,TEMP,0,,12.4,°C,Fair
DEU00398,2023-05-03,00:00,0.3,pH,0,,7.25,---,Fair
DEU00400,2023-03-09,00:00,0.3,TEMP,0,,8.8,°C,Fair
DEU00400,2023-03-09,00:00,0.3,pH,0,,7.7,---,Fair
DEU00400,2023-04-03,00:00,0.3,TEMP,0,,9.9,°C,Fair
DEU00400,2023-04-03,00:00,0.3,O2-Dis,0,,0.4,mg/l,Fair
DEU00400,2023-04-03,00:00,0.3,EC,0,,590.0,µS/cm,Fair
DEU00400,2023-09-05,00:00,0.3,pH,0,,8.1,---,Fair
DEU00400,2023-03-09,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00400,2023-09-05,00:00,0.3,O2-Dis,0,,0.4,mg/l,Fair
DEU00400,2023-03-09,00:00,0.3,EC,0,,688.0,µS/cm,Fair
DEU00400,2023-04-03,00:00,0.3,pH,0,,8.1,---,Fair
DEU00400,2023-09-05,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00400,2023-09-05,00:00,0.3,EC,0,,602.0,µS/cm,Fair
DEU00400,2023-03-09,00:00,0.3,O2-Dis,0,,3.0,mg/l,Fair
DEU00400,2023-04-03,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00400,2023-09-05,00:00,0.3,TEMP,0,,10.5,°C,Fair
DEU00401,2023-03-09,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU00401,2023-03-09,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00401,2023-10-16,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU00401,2023-03-09,00:00,0.3,EC,0,,70.0,µS/cm,Fair
DEU00401,2023-10-16,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU00401,2023-10-16,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00401,2023-10-16,00:00,0.3,EC,0,,64.7,µS/cm,Fair
DEU00401,2023-03-09,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU00401,2023-03-09,00:00,0.3,pH,0,,7.0,---,Fair
DEU00401,2023-10-16,00:00,0.3,pH,0,,7.1,---,Fair
DEU00410,2023-03-20,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU00410,2023-03-20,00:00,0.3,EC,0,,350.0,µS/cm,Fair
DEU00410,2023-04-24,00:00,0.3,TEMP,0,,9.9,°C,Fair
DEU00410,2023-04-24,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00410,2023-04-24,00:00,0.3,pH,0,,7.7,---,Fair
DEU00410,2023-11-13,00:00,0.3,TEMP,0,,9.9,°C,Fair
DEU00410,2023-11-13,00:00,0.3,pH,0,,7.7,---,Fair
DEU00410,2023-03-20,00:00,0.3,pH,0,,7.8,---,Fair
DEU00410,2023-11-13,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00410,2023-11-13,00:00,0.3,EC,0,,354.0,µS/cm,Fair
DEU00410,2023-03-20,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00410,2023-04-24,00:00,0.3,NO3N,0,,0.07674956,mg/l,Fair
DEU00410,2023-04-24,00:00,0.3,EC,0,,358.0,µS/cm,Fair
DEU00410,2023-11-13,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00410,2023-03-20,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU00413,2023-04-13,00:00,0.3,pH,0,,6.23,---,Fair
DEU00413,2023-04-13,00:00,0.3,EC,0,,610.0,µS/cm,Fair
DEU00413,2023-06-01,00:00,0.3,NO3N,0,,27.9797293,mg/l,Fair
DEU00413,2023-06-01,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU00413,2023-06-01,00:00,0.3,EC,0,,650.0,µS/cm,Fair
DEU00413,2023-09-21,00:00,0.3,TEMP,0,,16.5,°C,Fair
DEU00413,2023-06-01,00:00,0.3,pH,0,,6.2,---,Fair
DEU00413,2023-09-21,00:00,0.3,EC,0,,623.0,µS/cm,Fair
DEU00413,2023-04-13,00:00,0.3,NO3N,0,,23.58243098,mg/l,Fair
DEU00413,2023-04-13,00:00,0.3,TEMP,0,,8.0,°C,Fair
DEU00413,2023-09-21,00:00,0.3,pH,0,,6.02,---,Fair
DEU00422,2023-11-06,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU00422,2023-11-06,00:00,0.3,pH,0,,5.8,---,Fair
DEU00422,2023-11-06,00:00,0.3,O2-Dis,0,,0.3,mg/l,Fair
DEU00422,2023-11-06,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU00422,2023-11-06,00:00,0.3,EC,0,,52.2,µS/cm,Fair
DEU00429,2023-03-22,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU00429,2023-03-22,00:00,0.3,pH,0,,8.0,---,Fair
DEU00429,2023-09-21,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00429,2023-03-22,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00429,2023-03-22,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU00429,2023-09-21,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU00429,2023-03-16,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00429,2023-03-16,00:00,0.3,pH,0,,7.9,---,Fair
DEU00429,2023-03-22,00:00,0.3,EC,0,,340.0,µS/cm,Fair
DEU00429,2023-09-21,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00429,2023-09-21,00:00,0.3,pH,0,,7.8,---,Fair
DEU00429,2023-03-16,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU00429,2023-09-21,00:00,0.3,EC,0,,349.0,µS/cm,Fair
DEU00429,2023-03-16,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00429,2023-03-16,00:00,0.3,EC,0,,331.0,µS/cm,Fair
DEU00430,2023-03-23,00:00,0.3,O2-Dis,0,,4.4,mg/l,Fair
DEU00430,2023-03-23,00:00,0.3,EC,0,,118.0,µS/cm,Fair
DEU00430,2023-03-23,00:00,0.3,pH,0,,7.2,---,Fair
DEU00430,2023-03-23,00:00,0.3,NO3N,0,,6.094818,mg/l,Fair
DEU00430,2023-03-23,00:00,0.3,TEMP,0,,12.1,°C,Fair
DEU00436,2023-02-20,00:00,0.3,TEMP,0,,5.8,°C,Fair
DEU00436,2023-02-20,00:00,0.3,pH,0,,7.4,---,Fair
DEU00436,2023-02-20,00:00,0.3,NO3N,0,,1.6478582,mg/l,Fair
DEU00436,2023-02-20,00:00,0.3,EC,0,,108.0,µS/cm,Fair
DEU00436,2023-02-20,00:00,0.3,O2-Dis,0,,7.2,mg/l,Fair
DEU00442,2023-03-20,00:00,0.3,EC,0,,510.0,µS/cm,Fair
DEU00442,2023-11-14,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00442,2023-11-14,00:00,0.3,TEMP,0,,9.8,°C,Fair
DEU00442,2023-11-14,00:00,0.3,EC,0,,500.0,µS/cm,Fair
DEU00442,2023-03-20,00:00,0.3,TEMP,0,,9.4,°C,Fair
DEU00442,2023-03-20,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00442,2023-03-20,00:00,0.3,pH,0,,8.0,---,Fair
DEU00442,2023-05-10,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00442,2023-05-10,00:00,0.3,pH,0,,8.0,---,Fair
DEU00442,2023-11-14,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00442,2023-11-14,00:00,0.3,pH,0,,8.0,---,Fair
DEU00442,2023-05-10,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00442,2023-05-10,00:00,0.3,TEMP,0,,9.9,°C,Fair
DEU00442,2023-05-10,00:00,0.3,EC,0,,500.0,µS/cm,Fair
DEU00442,2023-03-20,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU00449,2023-02-01,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00449,2023-09-13,00:00,0.3,pH,0,,7.3,---,Fair
DEU00449,2023-02-01,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU00449,2023-02-01,00:00,0.3,EC,0,,51.9,µS/cm,Fair
DEU00449,2023-09-13,00:00,0.3,NO3N,0,,1.3995508,mg/l,Fair
DEU00449,2023-09-13,00:00,0.3,EC,0,,52.3,µS/cm,Fair
DEU00449,2023-02-01,00:00,0.3,pH,0,,7.3,---,Fair
DEU00449,2023-09-13,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU00449,2023-09-13,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00449,2023-02-01,00:00,0.3,NO3N,0,,1.1963902,mg/l,Fair
DEU00451,2023-05-30,00:00,0.3,TEMP,0,,12.4,°C,Fair
DEU00451,2023-01-23,00:00,0.3,NO3N,0,,7.174729456,mg/l,Fair
DEU00451,2023-05-30,00:00,0.3,NO3N,0,,7.294819944,mg/l,Fair
DEU00451,2023-01-23,00:00,0.3,TEMP,0,,12.2,°C,Fair
DEU00451,2023-05-30,00:00,0.3,EC,0,,900.0,µS/cm,Fair
DEU00451,2023-05-30,00:00,0.3,pH,0,,7.4,---,Fair
DEU00451,2023-01-23,00:00,0.3,EC,0,,923.0,µS/cm,Fair
DEU00451,2023-01-23,00:00,0.3,pH,0,,7.42,---,Fair
DEU00461,2023-05-02,00:00,0.3,NO3N,0,,9.706562,mg/l,Fair
DEU00461,2023-05-02,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU00461,2023-05-02,00:00,0.3,EC,0,,70.3,µS/cm,Fair
DEU00461,2023-05-02,00:00,0.3,pH,0,,7.0,---,Fair
DEU00463,2023-03-01,00:00,0.3,NO3N,0,,2.25734,mg/l,Fair
DEU00463,2023-03-01,00:00,0.3,TEMP,0,,12.2,°C,Fair
DEU00463,2023-03-01,00:00,0.3,O2-Dis,0,,0.8,mg/l,Fair
DEU00463,2023-03-01,00:00,0.3,EC,0,,268.0,µS/cm,Fair
DEU00463,2023-03-01,00:00,0.3,pH,0,,7.2,---,Fair
DEU00468,2023-05-30,00:00,0.3,TEMP,0,,12.2,°C,Fair
DEU00468,2023-07-25,00:00,0.3,O2-Dis,0,,2.5,mg/l,Fair
DEU00468,2023-03-28,00:00,0.3,O2-Dis,0,,4.0,mg/l,Fair
DEU00468,2023-03-28,00:00,0.3,EC,0,,746.0,µS/cm,Fair
DEU00468,2023-03-28,00:00,0.3,pH,0,,7.5,---,Fair
DEU00468,2023-05-30,00:00,0.3,O2-Dis,0,,0.74,mg/l,Fair
DEU00468,2023-05-30,00:00,0.3,pH,0,,6.8,---,Fair
DEU00468,2023-09-26,00:00,0.3,O2-Dis,0,,3.5,mg/l,Fair
DEU00468,2023-09-26,00:00,0.3,pH,0,,7.4,---,Fair
DEU00468,2023-03-28,00:00,0.3,NO3N,0,,6.320552,mg/l,Fair
DEU00468,2023-06-20,00:00,0.3,TEMP,0,,12.3,°C,Fair
DEU00468,2023-06-20,00:00,0.3,EC,0,,754.0,µS/cm,Fair
DEU00468,2023-05-30,00:00,0.3,EC,0,,749.0,µS/cm,Fair
DEU00468,2023-06-20,00:00,0.3,pH,0,,7.5,---,Fair
DEU00468,2023-07-25,00:00,0.3,TEMP,0,,11.9,°C,Fair
DEU00468,2023-07-25,00:00,0.3,EC,0,,762.0,µS/cm,Fair
DEU00468,2023-09-26,00:00,0.3,EC,0,,751.0,µS/cm,Fair
DEU00468,2023-03-28,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU00468,2023-05-30,00:00,0.3,NO3N,0,,11.963902,mg/l,Fair
DEU00468,2023-06-20,00:00,0.3,NO3N,0,,7.90069,mg/l,Fair
DEU00468,2023-06-20,00:00,0.3,O2-Dis,0,,2.76,mg/l,Fair
DEU00468,2023-07-25,00:00,0.3,NO3N,0,,9.255094,mg/l,Fair
DEU00468,2023-07-25,00:00,0.3,pH,0,,7.3,---,Fair
DEU00468,2023-09-26,00:00,0.3,NO3N,0,,7.223488,mg/l,Fair
DEU00468,2023-09-26,00:00,0.3,TEMP,0,,12.0,°C,Fair
DEU00473,2023-03-22,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00473,2023-03-22,00:00,0.3,TEMP,0,,11.2,°C,Fair
DEU00473,2023-05-22,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU00473,2023-09-26,00:00,0.3,TEMP,0,,11.4,°C,Fair
DEU00473,2023-05-22,00:00,0.3,O2-Dis,0,,0.13,mg/l,Fair
DEU00473,2023-05-22,00:00,0.3,EC,0,,1366.0,µS/cm,Fair
DEU00473,2023-06-21,00:00,0.3,O2-Dis,0,,0.19,mg/l,Fair
DEU00473,2023-06-21,00:00,0.3,pH,0,,7.28,---,Fair
DEU00473,2023-07-27,00:00,0.3,NO3N,0,<,0.00902936,mg/l,Fair
DEU00473,2023-07-27,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU00473,2023-07-27,00:00,0.3,O2-Dis,0,,0.18,mg/l,Fair
DEU00473,2023-07-27,00:00,0.3,EC,0,,1257.0,µS/cm,Fair
DEU00473,2023-03-22,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00473,2023-03-22,00:00,0.3,EC,0,,1371.0,µS/cm,Fair
DEU00473,2023-05-22,00:00,0.3,pH,0,,7.25,---,Fair
DEU00473,2023-06-21,00:00,0.3,NO3N,0,,0.02031606,mg/l,Fair
DEU00473,2023-07-27,00:00,0.3,pH,0,,6.56,---,Fair
DEU00473,2023-09-26,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00473,2023-09-26,00:00,0.3,EC,0,,1365.0,µS/cm,Fair
DEU00473,2023-09-26,00:00,0.3,pH,0,,7.1,---,Fair
DEU00473,2023-06-21,00:00,0.3,EC,0,,1346.0,µS/cm,Fair
DEU00473,2023-09-26,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00473,2023-03-22,00:00,0.3,pH,0,,7.2,---,Fair
DEU00473,2023-05-22,00:00,0.3,NO3N,0,,0.01805872,mg/l,Fair
DEU00473,2023-06-21,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU00475,2023-03-30,00:00,0.3,EC,0,,570.0,µS/cm,Fair
DEU00475,2023-03-30,00:00,0.3,pH,0,,6.9,---,Fair
DEU00475,2023-11-23,00:00,0.3,TEMP,0,,12.4,°C,Fair
DEU00475,2023-11-23,00:00,0.3,EC,0,,723.0,µS/cm,Fair
DEU00475,2023-03-30,00:00,0.3,TEMP,0,,9.2,°C,Fair
DEU00475,2023-03-07,00:00,0.3,NO3N,0,,15.80138,mg/l,Fair
DEU00475,2023-03-07,00:00,0.3,O2-Dis,0,,1.4,mg/l,Fair
DEU00475,2023-03-07,00:00,0.3,EC,0,,610.0,µS/cm,Fair
DEU00475,2023-03-30,00:00,0.3,O2-Dis,0,,2.6,mg/l,Fair
DEU00475,2023-03-07,00:00,0.3,TEMP,0,,9.6,°C,Fair
DEU00475,2023-03-07,00:00,0.3,pH,0,,6.8,---,Fair
DEU00475,2023-03-30,00:00,0.3,NO3N,0,,24.83074,mg/l,Fair
DEU00475,2023-11-23,00:00,0.3,NO3N,0,,4.063212,mg/l,Fair
DEU00475,2023-11-23,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00475,2023-11-23,00:00,0.3,pH,0,,6.7,---,Fair
DEU00476,2023-04-20,00:00,0.3,TEMP,0,,11.6,°C,Fair
DEU00476,2023-04-20,00:00,0.3,EC,0,,52.1,µS/cm,Fair
DEU00476,2023-04-20,00:00,0.3,pH,0,,6.0,---,Fair
DEU00476,2023-04-20,00:00,0.3,NO3N,0,,27.08808,mg/l,Fair
DEU00482,2023-06-14,00:00,0.3,O2-Dis,0,,7.8,mg/l,Fair
DEU00482,2023-06-14,00:00,0.3,pH,0,,7.5,---,Fair
DEU00482,2023-06-14,00:00,0.3,EC,0,,148.0,µS/cm,Fair
DEU00482,2023-06-14,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU00482,2023-06-14,00:00,0.3,NO3N,0,,1.2979705,mg/l,Fair
DEU00487,2023-09-21,00:00,0.3,pH,0,,7.16,---,Fair
DEU00487,2023-05-04,00:00,0.3,pH,0,,8.0,---,Fair
DEU00487,2023-09-21,00:00,0.3,NO3N,0,,18.9842294,mg/l,Fair
DEU00487,2023-11-15,00:00,0.3,O2-Dis,0,,13.65,mg/l,Fair
DEU00487,2023-11-15,00:00,0.3,pH,0,,7.73,---,Fair
DEU00487,2023-05-04,00:00,0.3,TEMP,0,,12.0,°C,Fair
DEU00487,2023-05-04,00:00,0.3,EC,0,,1720.0,µS/cm,Fair
DEU00487,2023-11-15,00:00,0.3,TEMP,0,,10.3,°C,Fair
DEU00487,2023-11-15,00:00,0.3,EC,0,,1700.0,µS/cm,Fair
DEU00487,2023-05-04,00:00,0.3,O2-Dis,0,,7.94,mg/l,Fair
DEU00487,2023-09-21,00:00,0.3,O2-Dis,0,,10.59,mg/l,Fair
DEU00487,2023-09-21,00:00,0.3,EC,0,,1690.0,µS/cm,Fair
DEU00487,2023-11-15,00:00,0.3,NO3N,0,,17.9909998,mg/l,Fair
DEU00487,2023-05-04,00:00,0.3,NO3N,0,,16.9977702,mg/l,Fair
DEU00487,2023-09-21,00:00,0.3,TEMP,0,,23.9,°C,Fair
DEU00491,2023-04-25,00:00,0.3,pH,0,,7.3,---,Fair
